COUNTY_NAME,2002,2007,2012,2017,2022
WAYNE,25406.0,20094.0,17859.0,24861.0,15305.0
WEBSTER,20580.0,11292.0,7065.0,13667.0,6286.0
WHEELER,14615.0,8454.0,5577.0,5751.0,6180.0
WHITFIELD,43282.0,42956.0,28405.0,51944.0,30462.0
WILKES,86289.0,69463.0,93927.0,58412.0,42426.0
WILKINSON,7449.0,9053.0,5181.0,13027.0,5157.0
WORTH,45415.0,73705.0,34340.0,40573.0,25593.0
HAWAII,518834.0,429185.0,387461.0,387232.0,461528.0
HONOLULU,36040.0,20423.0,16987.0,19492.0,11990.0
KAUAI,44965.0,39780.0,53228.0,51897.0,51861.0
MAUI & KALAWAO,0.0,0.0,0.0,0.0,34361.0
MAUI & KALWAO,74343.0,101800.0,66089.0,86894.0,0.0
ADA,351571.0,294228.0,526498.0,232550.0,252965.0
BANNOCK,93250.0,108603.0,104409.0,97577.0,76604.0
BEAR LAKE,109964.0,121576.0,130839.0,131341.0,84849.0
BENEWAH,10549.0,8737.0,5132.0,3976.0,4447.0
BINGHAM,374741.0,418819.0,355006.0,443577.0,329438.0
BLAINE,79869.0,71010.0,37132.0,40892.0,52234.0
BOISE,8279.0,5810.0,12243.0,8895.0,13424.0
BONNER,25908.0,20304.0,18055.0,16426.0,14669.0
BONNEVILLE,220195.0,329546.0,278775.0,239658.0,319688.0
BOUNDARY,23368.0,18925.0,24328.0,21840.0,20190.0
CAMAS,7651.0,14948.0,16002.0,17892.0,12654.0
